fecha,efectivo,acciones,spy_en_cartera,total,posiciones,spy,igual_peso
2020-08-03,0.0,17707.65,1276.19,18983.84,5,13628.22,17397.73
2020-08-04,0.0,17702.16,1281.11,18983.28,5,13680.85,17549.68
2020-08-05,0.0,17885.77,1289.07,19174.85,5,13765.83,17735.22
2020-08-06,0.0,18085.71,1297.69,19383.4,5,13857.84,17834.84
2020-08-07,0.0,17671.69,1298.62,18970.31,5,13867.79,17686.67
2020-08-10,0.0,17338.04,1302.5,18640.54,5,13909.24,17701.11
2020-08-11,0.0,16980.62,1187.45,18168.06,5,13794.43,17551.21
2020-08-12,0.0,17871.19,1204.0,19075.2,5,13986.75,17810.1
2020-08-13,0.0,18345.64,1201.83,19547.47,5,13961.47,17773.97
2020-08-14,0.0,18370.34,1201.86,19572.2,5,13961.88,17781.26
2020-08-17,0.0,19251.24,1205.68,20456.92,5,14006.24,17862.0
2020-08-18,0.0,19428.41,1208.29,20636.69,5,14036.49,17930.63
2020-08-19,0.0,19321.79,1203.26,20525.04,5,13978.05,17829.69
2020-08-20,0.0,19835.17,1207.0,21042.17,5,14021.57,17945.88
2020-08-21,0.0,20302.17,1211.28,21513.46,5,14071.31,17985.88
2020-08-24,0.0,20292.18,1223.56,21515.74,5,14213.9,18199.27
2020-08-25,0.0,20352.58,1227.84,21580.42,5,14263.64,18281.21
2020-08-26,0.0,20814.63,1240.15,22054.78,5,14406.64,18568.47
2020-08-27,0.0,20882.16,1242.86,22125.02,5,14438.14,18564.4
2020-08-28,0.0,20909.45,1250.89,22160.34,5,14531.4,18729.05
2020-08-31,0.0,21911.12,1246.36,23157.48,5,14478.76,18709.88
2020-09-01,0.0,22142.01,1258.1,23400.1,5,14615.13,18961.55
2020-09-02,0.0,21858.18,1276.29,23134.48,5,14826.52,19154.23
2020-09-03,0.0,19922.02,1232.37,21154.39,5,14316.28,18472.3
2020-09-04,0.0,19915.36,1222.31,21137.67,5,14199.38,18336.01
2020-09-08,0.0,17930.17,1188.91,19119.08,5,13811.42,17778.29
2020-09-09,0.0,19080.29,1212.39,20292.68,5,14084.16,18137.77
2020-09-10,0.0,18834.54,1191.34,20025.87,5,13839.61,17903.5
2020-09-11,0.0,18714.13,1191.94,19906.07,5,13846.65,17962.53
2020-09-14,0.0,19754.32,1207.64,20961.96,5,14029.03,18137.15
2020-09-15,0.0,20251.56,1213.75,21465.3,5,14099.91,18285.88
2020-09-16,0.0,19808.32,1208.93,21017.25,5,14043.95,18251.96
2020-09-17,0.0,19362.06,1198.3,20560.35,5,13920.43,18079.04
2020-09-18,0.0,19496.41,1184.5,20680.91,5,13760.17,17908.2
2020-09-21,0.0,19902.26,1171.32,21073.57,5,13607.03,17733.08
2020-09-22,0.0,19755.98,1183.25,20939.23,5,13745.6,17802.89
2020-09-23,0.0,18615.61,1155.81,19771.42,5,13426.83,17373.9
2020-09-24,0.0,18834.34,1158.89,19993.23,5,13462.62,17417.37
2020-09-25,0.0,19543.23,1177.62,20720.85,5,13680.27,17650.26
2020-09-28,0.0,20074.23,1197.18,21271.41,5,13907.49,17959.49
2020-09-29,0.0,20014.09,1190.66,21204.75,5,13831.75,17876.15
2020-09-30,0.0,20323.83,1199.69,21523.51,5,13936.62,18047.07
2020-10-01,0.0,20820.3,1207.39,22027.69,5,14026.09,18155.52
2020-10-02,0.0,19918.15,1195.93,21114.08,5,13892.93,17926.06
2020-10-05,0.0,20552.48,1217.14,21769.61,5,14139.29,18265.06
2020-10-06,0.0,20275.05,1199.83,21474.88,5,13938.29,18028.97
2020-10-07,0.0,20796.47,1220.72,22017.19,5,14180.9,18363.51
2020-10-08,0.0,20739.52,1231.54,21971.06,5,14306.58,18563.59
2020-10-09,0.0,20591.43,1719.67,22311.1,5,14434.34,18676.3
2020-10-12,0.0,21186.06,1747.33,22933.4,5,14666.56,18888.98
2020-10-13,0.0,21298.18,1735.93,23034.11,5,14570.84,18851.2
2020-10-14,0.0,21337.07,1725.02,23062.09,5,14479.29,18713.68
2020-10-15,0.0,21182.66,1722.89,22905.55,5,14461.4,18647.7
2020-10-16,0.0,20987.17,1721.85,22709.03,5,14452.66,18621.59
2020-10-19,0.0,20638.7,1695.67,22334.38,5,14232.92,18415.18
2020-10-20,0.0,20739.18,1702.47,22441.65,5,14289.94,18525.19
2020-10-21,0.0,20580.97,1699.24,22280.21,5,14262.89,18464.18
2020-10-22,0.0,20482.98,1708.56,22191.54,5,14341.13,18554.53
2020-10-23,0.0,20593.01,1714.36,22307.37,5,14389.81,18586.33
2020-10-26,0.0,20201.76,1682.68,21884.44,5,14123.89,18183.71
2020-10-27,0.0,20390.99,1676.88,22067.87,5,14075.2,18067.34
2020-10-28,0.0,19567.15,1619.57,21186.71,5,13594.13,17412.25
2020-10-29,0.0,19995.98,1636.03,21632.01,5,13732.29,17651.77
2020-10-30,0.0,19086.58,1618.97,20705.56,5,13589.13,17403.7
2020-11-02,0.0,19243.6,1637.12,20880.72,5,13741.44,17613.57
2020-11-03,0.0,19825.23,1666.02,21491.25,5,13984.06,17868.64
2020-11-04,0.0,20593.65,1703.26,22296.9,5,14296.6,18267.01
2020-11-05,0.0,21657.21,1736.48,23393.68,5,14575.42,18719.31
2020-11-06,0.0,21807.14,1736.08,23543.22,5,14572.09,18822.96
2020-11-09,0.0,21041.73,1447.11,22488.83,5,14755.2,19102.57
2020-11-10,0.0,20080.2,1444.99,21525.19,5,14733.56,19012.23
2020-11-11,0.0,20764.7,1455.72,22220.42,5,14843.01,19203.23
2020-11-12,0.0,20536.5,1441.6,21978.1,5,14699.02,18915.7
2020-11-13,0.0,20509.74,1461.56,21971.3,5,14902.52,19173.11
2020-11-16,0.0,20657.12,1479.8,22136.92,5,15088.54,19505.69
2020-11-17,0.0,21043.19,1471.84,22515.03,5,15007.39,19556.55
2020-11-18,0.0,21596.66,1454.13,23050.79,5,14826.78,19430.92
2020-11-19,0.0,21999.79,1460.25,23460.04,5,14889.2,19621.71
2020-11-20,0.0,21839.65,1450.25,23289.9,5,14787.24,19507.13
2020-11-23,0.0,22299.72,1458.94,23758.66,5,14875.88,19788.03
2020-11-24,0.0,22579.44,1482.45,24061.89,5,15115.59,20266.24
2020-11-25,0.0,22914.3,1480.17,24394.47,5,15092.29,20314.21
2020-11-27,0.0,23288.31,1484.29,24772.6,5,15134.32,20398.57
2020-11-30,0.0,23327.33,1477.72,24805.05,5,15067.31,20440.53
2020-12-01,0.0,23607.27,1493.88,25101.15,5,15232.11,20659.31
2020-12-02,0.0,23368.78,1497.02,24865.81,5,15264.16,20739.96
2020-12-03,0.0,23702.43,1496.62,25199.04,5,15260.0,20793.57
2020-12-04,0.0,24049.02,1509.51,25558.54,5,15391.5,21073.92
2020-12-07,0.0,24573.77,1506.41,26080.18,5,15359.87,21077.91
2020-12-08,0.0,24798.95,1510.82,26309.77,5,15404.82,21064.95
2020-12-09,0.0,22053.12,3272.24,25325.36,5,15266.65,20863.45
2020-12-10,0.0,22438.35,3271.17,25709.53,5,15261.66,21011.02
2020-12-11,0.0,21995.8,3267.34,25263.13,5,15243.76,20959.22
2020-12-14,0.0,22630.33,3252.71,25883.03,5,15175.52,20881.32
2020-12-15,0.0,22859.28,3296.68,26155.96,5,15380.68,21119.58
2020-12-16,0.0,22826.5,3301.86,26128.36,5,15404.82,21209.25
2020-12-17,0.0,23352.21,3320.32,26672.53,5,15490.96,21353.97
2020-12-18,0.0,23854.0,3307.06,27161.07,5,15429.1,21340.33
2020-12-21,0.0,23385.25,3295.24,26680.49,5,15373.94,21254.99
2020-12-22,0.0,23442.18,3289.68,26731.86,5,15348.03,21221.94
2020-12-23,0.0,23252.04,3292.64,26544.68,5,15361.82,21233.83
2020-12-24,0.0,23471.42,3305.45,26776.87,5,15421.58,21191.12
2020-12-28,0.0,23329.06,3333.85,26662.91,5,15554.07,21334.8
2020-12-29,0.0,23384.13,3327.49,26711.61,5,15524.39,21350.62
2020-12-30,0.0,23935.34,3332.23,27267.57,5,15546.54,21456.67
2020-12-31,0.0,23991.81,3349.17,27340.97,5,15625.54,21513.6
2021-01-04,0.0,23927.37,3303.57,27230.94,5,15412.81,21324.73
2021-01-05,0.0,24302.22,3326.32,27628.54,5,15518.96,21601.94
2021-01-06,0.0,23830.18,3346.21,27176.39,5,15611.74,21624.99
2021-01-07,0.0,25115.61,3395.92,28511.54,5,15843.7,22087.32
2021-01-08,0.0,26265.94,3415.27,29681.21,5,15933.97,22212.9
2021-01-11,0.0,28447.65,986.8,29434.45,5,15826.56,22137.98
2021-01-12,0.0,29096.39,987.01,30083.4,5,15829.9,22196.99
2021-01-13,0.0,29082.17,989.67,30071.84,5,15872.53,22238.37
2021-01-14,0.0,30978.48,986.2,31964.69,5,15816.95,22385.61
2021-01-15,0.0,29981.84,979.01,30960.85,5,15701.6,22058.34
2021-01-19,0.0,30976.76,986.7,31963.46,5,15824.89,22327.75
2021-01-20,0.0,30688.84,1000.35,31689.2,5,16043.88,22542.26
2021-01-21,0.0,30332.43,1001.26,31333.69,5,16058.51,22477.85
2021-01-22,0.0,30789.05,997.72,31786.77,5,16001.67,22372.32
2021-01-25,0.0,30930.35,1001.65,31932.0,5,16064.78,22395.89
2021-01-26,0.0,30378.1,1000.09,31378.19,5,16039.7,22336.9
2021-01-27,0.0,29227.01,975.65,30202.66,5,15647.69,21681.26
2021-01-28,0.0,30027.89,984.04,31011.93,5,15782.26,21983.4
2021-01-29,0.0,29798.38,964.34,30762.71,5,15466.3,21598.32
2021-02-01,0.0,31122.28,980.39,32102.67,5,15723.75,21996.17
2021-02-02,0.0,32286.45,994.25,33280.7,5,15946.08,22362.72
2021-02-03,0.0,32565.19,995.03,33560.22,5,15958.62,22465.19
2021-02-04,0.0,32459.11,1006.34,33465.46,5,16140.01,22714.02
2021-02-05,0.0,32953.84,1010.3,33964.14,5,16203.53,22877.71
2021-02-08,0.0,36190.76,1017.6,37208.36,5,16320.55,23277.11
2021-02-09,0.0,38844.14,1016.92,39861.06,5,16309.69,23388.51
2021-02-10,0.0,33910.0,2920.76,36830.76,5,16302.58,23211.22
2021-02-11,0.0,34493.65,2925.47,37419.12,5,16328.9,23304.76
2021-02-12,0.0,34736.03,2939.93,37675.96,5,16409.57,23410.04
2021-02-16,0.0,34241.05,2937.38,37178.43,5,16395.36,23498.86
2021-02-17,0.0,33771.2,2938.05,36709.25,5,16399.12,23451.69
2021-02-18,0.0,33535.02,2925.55,36460.57,5,16329.33,23272.41
2021-02-19,0.0,34028.41,2920.38,36948.79,5,16300.49,23266.97
2021-02-22,0.0,31980.7,2897.92,34878.62,5,16175.11,22772.88
2021-02-23,0.0,30253.12,2901.44,33154.56,5,16194.75,22653.8
2021-02-24,0.0,31721.49,2933.41,34654.91,5,16373.21,23030.71
2021-02-25,0.0,29660.3,2862.73,32523.03,5,15978.68,22364.91
2021-02-26,0.0,29595.63,2847.98,32443.61,5,15896.35,22191.37
2021-03-01,0.0,30846.58,2917.01,33763.6,5,16281.68,22755.13
2021-03-02,0.0,30149.73,2894.25,33043.98,5,16154.64,22511.72
2021-03-03,0.0,29256.96,2855.91,32112.87,5,15940.65,22195.49
2021-03-04,0.0,27587.42,2820.57,30407.99,5,15743.39,21807.25
2021-03-05,0.0,27924.54,2872.46,30797.0,5,16033.01,22199.66
2021-03-08,0.0,26829.99,2858.16,29688.15,5,15953.19,21897.4
2021-03-09,0.0,28757.89,2898.97,31656.85,5,16180.97,22358.22
2021-03-10,0.0,28972.1,2917.01,31889.11,5,16281.68,22584.33
2021-03-11,0.0,30663.58,2946.59,33610.17,5,16446.76,22974.79
2021-03-12,0.0,32757.31,239.84,32997.15,5,16468.91,22937.53
2021-03-15,0.0,32610.82,241.27,32852.08,5,16567.13,23027.48
2021-03-16,0.0,31952.14,240.96,32193.1,5,16546.23,22986.78
2021-03-17,0.0,32766.61,241.78,33008.39,5,16602.65,23098.72
2021-03-18,0.0,31353.0,238.27,31591.27,5,16361.09,22653.92
2021-03-19,0.0,31752.87,237.83,31990.7,5,16330.82,22732.09
2021-03-22,0.0,31599.57,239.72,31839.3,5,16461.22,22856.8
2021-03-23,0.0,30820.56,237.84,31058.4,5,16331.65,22622.05
2021-03-24,0.0,29605.73,236.63,29842.36,5,16248.63,22331.52
2021-03-25,0.0,29598.37,237.96,29836.33,5,16340.04,22366.92
2021-03-26,0.0,30097.26,241.79,30339.06,5,16603.36,22779.97
2021-03-29,0.0,29948.43,241.67,30190.1,5,16594.98,22782.56
2021-03-30,0.0,30425.58,241.03,30666.61,5,16550.95,22707.33
2021-03-31,0.0,31392.62,242.01,31634.62,5,16618.04,22900.83
2021-04-01,0.0,31863.1,244.62,32107.72,5,16797.5,23212.83
2021-04-05,0.0,32863.29,248.13,33111.42,5,17038.59,23517.64
2021-04-06,0.0,32707.85,247.99,32955.83,5,17028.53,23506.38
2021-04-07,0.0,32230.9,248.27,32479.17,5,17048.24,23499.16
2021-04-08,0.0,33105.86,249.45,33355.31,5,17129.16,23674.66
2021-04-09,0.0,32965.53,251.27,33216.79,5,17253.69,23765.96
2021-04-12,0.0,33145.39,251.36,33396.75,5,17259.98,23785.17
2021-04-13,115.46,34530.93,252.1,34898.49,5,17311.13,23961.71
2021-04-14,115.46,33394.69,251.24,33761.4,5,17252.02,23749.71
2021-04-15,115.46,33869.27,253.94,34238.67,5,17437.34,23989.11
2021-04-16,115.46,33291.62,254.79,33661.87,5,17495.63,24007.16
2021-04-19,115.46,32499.49,253.54,32868.49,5,17409.67,23822.34
2021-04-20,115.46,32035.64,251.68,32402.78,5,17282.2,23625.99
2021-04-21,115.46,32197.84,254.06,32567.36,5,17445.73,23816.46
2021-04-22,115.46,31594.77,251.74,31961.98,5,17286.4,23505.36
2021-04-23,115.46,32179.41,254.47,32549.35,5,17473.82,23748.56
2021-04-26,115.46,32708.21,255.0,33078.67,5,17510.3,23875.53
2021-04-27,115.46,32761.86,254.95,33132.27,5,17506.53,23846.14
2021-04-28,115.46,33408.83,254.87,33779.17,5,17501.49,23885.91
2021-04-29,115.46,32919.15,256.5,33291.11,5,17613.03,23961.34
2021-04-30,115.46,32448.09,254.81,32818.36,5,17497.3,23732.24
2021-05-03,115.46,32359.69,255.36,32730.52,5,17535.04,23723.68
2021-05-04,115.46,31699.74,253.79,32068.99,5,17426.86,23509.41
2021-05-05,115.46,31717.45,253.87,32086.78,5,17432.31,23557.42
2021-05-06,115.46,31346.9,255.89,31718.25,5,17571.52,23648.55
2021-05-07,115.46,31668.76,257.76,32041.98,5,17699.41,23872.1
2021-05-10,115.46,30696.63,255.2,31067.3,5,17524.14,23567.74
2021-05-11,115.46,30627.1,252.93,30995.49,5,17367.74,23478.75
2021-05-12,0.0,29628.17,215.68,29843.84,5,16998.76,22942.44
2021-05-13,0.0,29153.64,218.27,29371.9,5,17202.96,23018.04
2021-05-14,0.0,29670.34,221.62,29891.96,5,17467.11,23412.04
2021-05-17,0.0,29856.96,221.05,30078.02,5,17422.67,23380.31
2021-05-18,0.0,29488.29,219.15,29707.44,5,17272.56,23276.14
2021-05-19,0.0,28737.89,218.58,28956.46,5,17227.27,23199.31
2021-05-20,0.0,28792.96,220.93,29013.89,5,17412.61,23506.52
2021-05-21,0.0,28586.92,220.75,28807.67,5,17398.35,23397.87
2021-05-24,0.0,28973.14,223.0,29196.14,5,17575.71,23680.27
2021-05-25,0.0,28519.29,222.5,28741.79,5,17536.72,23661.32
2021-05-26,0.0,28880.38,222.94,29103.32,5,17571.52,23758.63
2021-05-27,0.0,29206.1,223.06,29429.16,5,17580.75,23839.18
2021-05-28,0.0,29063.44,223.46,29286.9,5,17612.19,23914.09
2021-06-01,0.0,29688.57,223.26,29911.84,5,17596.68,24016.65
2021-06-02,0.0,30065.13,223.61,30288.74,5,17624.35,24161.17
2021-06-03,0.0,30021.41,222.78,30244.2,5,17558.94,24005.78
2021-06-04,0.0,30043.5,224.82,30268.33,5,17719.53,24245.76
2021-06-07,0.0,29697.72,224.6,29922.32,5,17702.34,24245.58
2021-06-08,0.0,29613.38,224.65,29838.03,5,17706.12,24181.0
2021-06-09,0.0,29968.25,224.32,30192.57,5,17679.7,24189.48
2021-06-10,0.0,29651.33,225.36,29876.69,5,17761.88,24326.51
2021-06-11,0.0,29704.33,191.38,29895.72,5,17791.23,24343.14
2021-06-14,0.0,29650.44,191.81,29842.25,5,17831.06,24583.8
2021-06-15,0.0,29438.21,191.46,29629.67,5,17798.36,24449.71
2021-06-16,0.0,28871.87,190.39,29062.26,5,17698.99,24271.28
2021-06-17,0.0,28386.62,190.33,28576.95,5,17693.12,24340.31
2021-06-18,0.0,28164.14,187.76,28351.91,5,17454.43,24121.43
2021-06-21,0.0,28758.83,190.45,28949.28,5,17704.3,24250.14
2021-06-22,0.0,29002.87,191.47,29194.33,5,17798.96,24387.61
2021-06-23,0.0,29079.02,191.24,29270.26,5,17777.5,24438.93
2021-06-24,0.0,29378.15,192.37,29570.52,5,17882.67,24727.19
2021-06-25,0.0,29479.73,193.05,29672.78,5,17946.19,24783.93
2021-06-28,0.0,29405.14,193.44,29598.58,5,17982.37,25010.8
2021-06-29,0.0,29339.34,193.55,29532.88,5,17992.04,25106.43
2021-06-30,0.0,29426.91,193.71,29620.62,5,18007.19,25132.18
2021-07-01,0.0,29396.27,194.78,29591.05,5,18106.89,25109.05
2021-07-02,0.0,29773.71,196.27,29969.98,5,18245.29,25224.46
2021-07-06,0.0,29505.07,195.91,29700.99,5,18212.06,25065.02
2021-07-07,0.0,29714.05,196.6,29910.66,5,18276.42,25075.2
2021-07-08,0.0,29355.39,195.0,29550.39,5,18127.5,24849.09
2021-07-09,0.0,30035.44,197.08,30232.52,5,18321.01,25178.46
2021-07-12,0.0,30143.89,197.79,30341.68,5,18386.63,25241.31
2021-07-13,0.0,30220.11,0.0,30220.11,5,18323.95,25178.63
2021-07-14,0.0,30190.01,0.0,30190.01,5,18351.29,25117.06
2021-07-15,0.0,29697.78,0.0,29697.78,5,18288.61,24913.0
2021-07-16,0.0,29301.47,0.0,29301.47,5,18145.17,24669.64
2021-07-19,0.0,28977.5,0.0,28977.5,5,17877.2,24319.11
2021-07-20,0.0,29321.01,0.0,29321.01,5,18133.39,24661.02
2021-07-21,0.0,29912.56,0.0,29912.56,5,18280.2,25005.78
2021-07-22,0.0,29977.65,0.0,29977.65,5,18318.48,25079.48
2021-07-23,0.0,29938.41,0.0,29938.41,5,18506.94,25198.83
2021-07-26,0.0,30152.5,0.0,30152.5,5,18552.38,25428.26
2021-07-27,0.0,29895.19,0.0,29895.19,5,18467.82,25208.96
2021-07-28,0.0,30372.86,0.0,30372.86,5,18460.25,25463.64
2021-07-29,0.0,30494.65,0.0,30494.65,5,18536.81,25538.9
2021-07-30,0.0,29803.29,0.0,29803.29,5,18446.79,25315.05
2021-08-02,0.0,29908.4,0.0,29908.4,5,18408.08,25329.45
2021-08-03,0.0,30353.36,0.0,30353.36,5,18557.84,25504.53
2021-08-04,0.0,30425.38,0.0,30425.38,5,18466.56,25526.27
2021-08-05,0.0,30448.17,0.0,30448.17,5,18583.5,25866.65
2021-08-06,0.0,30505.65,0.0,30505.65,5,18614.21,25888.44
2021-08-09,0.0,30618.62,0.0,30618.62,5,18599.07,25920.77
2021-08-10,0.0,30692.15,0.0,30692.15,5,18622.21,25993.7
2021-08-11,0.0,30638.22,0.0,30638.22,5,18668.48,26069.37
2021-08-12,0.0,30741.22,0.0,30741.22,5,18724.43,26045.51
2021-08-13,0.0,30746.92,0.0,30746.92,5,18758.5,26104.53
2021-08-16,0.0,30689.49,0.0,30689.49,5,18802.67,26016.73
2021-08-17,0.0,30368.76,0.0,30368.76,5,18679.41,25749.78
2021-08-18,0.0,29719.38,0.0,29719.38,5,18474.97,25440.61
2021-08-19,0.0,29493.14,0.0,29493.14,5,18503.57,25364.08
2021-08-20,0.0,29953.38,0.0,29953.38,5,18650.81,25582.8
2021-08-23,0.0,30403.18,0.0,30403.18,5,18814.87,25932.84
2021-08-24,0.0,30736.93,0.0,30736.93,5,18844.74,26041.02
2021-08-25,0.0,31040.42,0.0,31040.42,5,18884.28,26126.72
2021-08-26,0.0,30874.21,0.0,30874.21,5,18772.81,25899.92
2021-08-27,0.0,31455.35,0.0,31455.35,5,18940.65,26168.78
2021-08-30,0.0,31353.17,0.0,31353.17,5,19023.95,26260.48
2021-08-31,0.0,31195.15,0.0,31195.15,5,18995.76,26185.6
2021-09-01,0.0,31218.44,0.0,31218.44,5,19005.86,26258.64
2021-09-02,0.0,31103.19,0.0,31103.19,5,19064.33,26301.03
2021-09-03,0.0,31272.12,0.0,31272.12,5,19059.71,26349.9
2021-09-07,0.0,31090.9,0.0,31090.9,5,18991.55,26244.15
2021-09-08,0.0,30746.38,0.0,30746.38,5,18968.42,26026.9
2021-09-09,0.0,30739.98,0.0,30739.98,5,18887.23,25899.51
2021-09-10,0.0,30579.68,0.0,30579.68,5,18738.31,25728.62
2021-09-13,0.0,30380.98,0.0,30380.98,5,18786.27,25829.52
2021-09-14,0.0,30218.51,0.0,30218.51,5,18684.89,25590.57
2021-09-15,0.0,30503.55,0.0,30503.55,5,18840.95,25773.63
2021-09-16,0.0,30367.25,0.0,30367.25,5,18811.09,25707.84
2021-09-17,0.0,30022.13,0.0,30022.13,5,18627.85,25477.41
2021-09-20,0.0,29445.33,0.0,29445.33,5,18317.25,24951.41
2021-09-21,0.0,29630.27,0.0,29630.27,5,18299.94,25026.24
2021-09-22,0.0,30196.34,0.0,30196.34,5,18478.45,25319.74
2021-09-23,0.0,30557.0,0.0,30557.0,5,18702.97,25685.6
2021-09-24,0.0,30149.23,0.0,30149.23,5,18733.78,25654.93
2021-09-27,0.0,29711.56,0.0,29711.56,5,18680.18,25661.23
2021-09-28,0.0,28805.09,0.0,28805.09,5,18303.74,25193.02
2021-09-29,0.0,28706.69,0.0,28706.69,5,18334.55,25217.9
2021-09-30,0.0,28447.75,0.0,28447.75,5,18110.46,25044.81
2021-10-01,0.0,28814.42,0.0,28814.42,5,18325.68,25424.85
2021-10-04,0.0,28142.12,0.0,28142.12,5,18089.36,25127.54
2021-10-05,0.0,28679.21,0.0,28679.21,5,18277.57,25456.11
2021-10-06,0.0,28685.08,0.0,28685.08,5,18353.54,25591.45
2021-10-07,0.0,29060.36,0.0,29060.36,5,18512.22,25877.16
2021-10-08,0.0,29093.8,0.0,29093.8,5,18478.45,25878.07
2021-10-11,0.0,28954.49,0.0,28954.49,5,18344.67,25770.13
2021-10-12,0.0,28965.12,0.0,28965.12,5,18299.52,25634.38
2021-10-13,0.0,29287.29,0.0,29287.29,5,18365.35,25801.97
2021-10-14,0.0,29830.94,0.0,29830.94,5,18674.27,26152.69
2021-10-15,0.0,29951.56,0.0,29951.56,5,18816.49,26461.62
2021-10-18,0.0,30290.22,0.0,30290.22,5,18872.2,26555.28
2021-10-19,0.0,30496.19,0.0,30496.19,5,19017.79,26744.42
2021-10-20,0.0,30378.3,0.0,30378.3,5,19092.49,26817.58
2021-10-21,0.0,30550.2,0.0,30550.2,5,19142.29,26690.28
2021-10-22,0.0,30444.68,0.0,30444.68,5,19122.45,26574.12
2021-10-25,0.0,30611.5,0.0,30611.5,5,19225.0,26909.84
2021-10-26,0.0,31134.47,0.0,31134.47,5,19242.3,26912.74
2021-10-27,0.0,31235.76,0.0,31235.76,5,19157.06,26670.74
2021-10-28,0.0,31482.09,0.0,31482.09,5,19341.9,26930.05
2021-10-29,0.0,31894.34,0.0,31894.34,5,19381.15,26915.58
2021-11-01,0.0,31630.52,0.0,31630.52,5,19414.49,27077.48
2021-11-02,0.0,32314.3,0.0,32314.3,5,19492.99,27143.46
2021-11-03,0.0,32405.9,0.0,32405.9,5,19611.99,27350.1
2021-11-04,0.0,33426.32,0.0,33426.32,5,19704.41,27557.59
2021-11-05,0.0,34015.25,0.0,34015.25,5,19772.78,27700.3
2021-11-08,0.0,34404.36,0.0,34404.36,5,19789.66,27923.78
2021-11-09,0.0,34260.18,0.0,34260.18,5,19724.25,27823.77
2021-11-10,0.0,33052.03,0.0,33052.03,5,19565.57,27408.05
2021-11-11,0.0,33348.4,0.0,33348.4,5,19571.9,27491.75
2021-11-12,0.0,33265.96,0.0,33265.96,5,19719.61,27613.73
2021-11-15,0.0,32935.96,0.0,32935.96,5,19726.36,27623.08
2021-11-16,0.0,32808.3,0.0,32808.3,5,19804.43,27696.15
2021-11-17,0.0,32545.6,0.0,32545.6,5,19756.33,27546.75
2021-11-18,0.0,33027.77,0.0,33027.77,5,19823.43,27444.65
2021-11-19,0.0,33170.74,0.0,33170.74,5,19787.98,27293.96
2021-11-22,0.0,32230.02,0.0,32230.02,5,19732.27,27131.41
2021-11-23,0.0,32029.25,0.0,32029.25,5,19758.43,27134.98
2021-11-24,0.0,32320.89,0.0,32320.89,5,19811.19,27239.63
2021-11-26,0.0,31101.65,0.0,31101.65,5,19369.33,26629.58
2021-11-29,0.0,32295.97,0.0,32295.97,5,19606.93,26971.61
2021-11-30,0.0,31796.25,0.0,31796.25,5,19225.42,26514.67
2021-12-01,0.0,31277.29,0.0,31277.29,5,19011.89,26059.71
2021-12-02,0.0,31581.97,0.0,31581.97,5,19303.07,26459.25
2021-12-03,0.0,30292.53,0.0,30292.53,5,19135.12,26032.54
2021-12-06,0.0,30033.9,0.0,30033.9,5,19361.74,26375.88
2021-12-07,0.0,31415.93,0.0,31415.93,5,19762.24,26951.65
2021-12-08,0.0,31536.58,0.0,31536.58,5,19814.56,27062.49
2021-12-09,0.0,30496.38,0.0,30496.38,5,19680.78,26752.26
2021-12-10,0.0,30635.77,0.0,30635.77,5,19866.05,27020.35
2021-12-13,0.0,29397.75,0.0,29397.75,5,19690.07,26757.83
2021-12-14,0.0,29307.57,0.0,29307.57,5,19554.6,26690.97
2021-12-15,0.0,30253.94,0.0,30253.94,5,19860.14,27136.07
2021-12-16,0.0,29038.79,0.0,29038.79,5,19685.0,26887.39
2021-12-17,0.0,28646.9,0.0,28646.9,5,19475.5,26601.9
2021-12-20,0.0,28297.84,0.0,28297.84,5,19268.41,26276.53
2021-12-21,0.0,29095.06,0.0,29095.06,5,19610.59,26816.99
2021-12-22,0.0,29826.15,0.0,29826.15,5,19806.67,27037.2
2021-12-23,0.0,30438.25,0.0,30438.25,5,19929.91,27250.09
2021-12-27,0.0,31140.7,0.0,31140.7,5,20211.96,27617.03
2021-12-28,0.0,30682.39,0.0,30682.39,5,20195.45,27502.42
2021-12-29,0.0,30586.07,0.0,30586.07,5,20221.28,27454.13
2021-12-30,0.0,30392.62,0.0,30392.62,5,20165.38,27482.92
2021-12-31,0.0,30172.03,0.0,30172.03,5,20114.56,27366.1
2022-01-03,0.0,31180.62,0.0,31180.62,5,20231.02,27734.48
2022-01-04,0.0,30671.83,0.0,30671.83,5,20224.25,27689.41
2022-01-05,0.0,29229.8,0.0,29229.8,5,19835.9,27047.47
2022-01-06,0.0,29146.54,0.0,29146.54,5,19817.26,27155.03
2022-01-07,0.0,28380.04,0.0,28380.04,5,19738.91,27064.7
2022-01-10,0.0,28418.37,0.0,28418.37,5,19714.35,26989.88
2022-01-11,0.0,28778.0,0.0,28778.0,5,19893.92,27467.18
2022-01-12,0.0,29112.24,0.0,29112.24,5,19947.7,27582.2
2022-01-13,0.0,28019.4,0.0,28019.4,5,19672.85,27195.91
2022-01-14,0.0,28090.08,0.0,28090.08,5,19680.89,27206.24
2022-01-18,0.0,27389.85,0.0,27389.85,5,19332.35,26663.36
2022-01-19,0.0,26690.59,0.0,26690.59,5,19131.61,26444.3
2022-01-20,0.0,26124.99,0.0,26124.99,5,18919.86,26170.36
2022-01-21,0.0,25399.84,0.0,25399.84,5,18548.45,25371.61
2022-01-24,0.0,25351.8,0.0,25351.8,5,18627.22,25309.69
